"","time_point","temperature","load","voltage","force"
"1",0,22.3288,0.792724137931035,3.79486206896552,3.52621136482759
"2",0.1,22.40807,0.507533333333333,3.793,2.257619924
"3",0.2,22.40807,0.511,3.793,2.27304042
"4",0.3,22.3969005970149,0.448288888888889,3.793,1.99408760133333
"5",0.4,22.37602,0.413347826086957,3.794,1.83866206695652
"6",0.5,22.3650314179104,0.501673913043478,3.79384782608696,2.23155593347826
"7",0.6,22.3720282089552,0.686416666666667,3.793,3.053332345
"8",0.7,22.38767,0.450304347826087,3.793,2.00305280608696
"9",0.8,22.3907376691729,0.366466666666667,3.79351111111111,1.630124356
"10",0.9,22.3826242424242,0.567666666666667,3.79346666666667,2.52510622
"11",1,22.3632,0.733466666666667,3.79406666666667,3.262621096
"12",1.1,22.3771724242424,0.533311111111111,3.79335555555556,2.37228515066667
"13",1.2,22.37893,0.554896907216495,3.793,2.46830352061856
"14",1.3,22.4347234328358,0.465896551724138,3.793,2.07241035931034
"15",1.4,22.46341,0.437070175438596,3.793,1.94418429578947
"16",1.5,22.4947140298507,0.433566666666667,3.79374166666667,1.928599918
"17",1.6,22.4821170149254,0.475695652173913,3.79347826086957,2.11599891391304
"18",1.7,22.4807342857143,0.503955056179775,3.7936404494382,2.24170296
"19",1.8,22.4671628571429,0.664894736842105,3.793,2.95759806631579
"20",1.9,22.4594219548872,0.472448979591837,3.793,2.101557
"21",2,22.468617443609,0.618692307692306,3.793,2.75207949692307
"22",2.1,22.479512,0.327377777777778,3.79435555555556,1.45624837866667
"23",2.2,22.4598969402985,0.502243902439025,3.79512195121951,2.23409137170732
"24",2.3,22.4641837313433,0.4662,3.793,2.073760164
"25",2.4,22.44593,1.02613333333333,3.793,4.564466816
"26",2.5,22.4454939097744,0.618537037037036,3.793,2.75138881888889
"27",2.6,22.4292798529412,1.33406521739131,3.793,5.93421558130436
"28",2.7,22.4596013,1.48431111111111,3.79213333333333,6.60254237066667
"29",2.8,22.4397306060606,1.49613043478261,3.79373913043478,6.6551173226087
"30",2.9,22.44767,1.36006666666667,3.793,6.049875748
"31",3,22.4095765671642,1.3546,3.793,6.025558812
"32",3.1,22.42089,1.03333333333333,3.79591666666667,4.596494
"33",3.2,22.40632,0.588333333333333,3.79322222222222,2.6170361
"34",3.3,22.4089515789474,0.740304347826085,3.793,3.29303660608695
"35",3.4,22.4188227067669,0.31728813559322,3.793,1.41136743050847
"36",3.5,22.4450933834586,0.935169811320756,3.793,4.15984105811321
"37",3.6,22.4500217,1.30204347826087,3.793,5.79177584086956
"38",3.7,22.451145,1.38982608695652,3.79434782608696,6.18225219652174
"39",3.8,22.4476972277228,1.28795652173913,3.79208695652174,5.72911395913044
"40",3.9,22.44942,1.46432142857143,3.793,6.513623865
"41",4,22.4202987878788,1.40403703703704,3.793,6.24546562888889
"42",4.1,22.4301354887218,0.963478260869565,3.793,4.28576326956522
"43",4.2,22.4226843609023,0.831022222222222,3.792,3.69656966933333
"44",4.3,22.4331433,0.8412,3.7936,3.741842664
"45",4.4,22.4356908270677,1.045,3.793,4.64838989999999
"46",4.5,22.4597735338346,0.903083333333331,3.793,4.01711334499999
"47",4.6,22.4423304511278,1.11795652173913,3.79341304347826,4.97291655913043
"48",4.7,22.4229382352941,1.1532,3.7938,5.129687304
"49",4.8,22.43835,1.37019230769231,3.793,6.09491682692308
"50",4.9,22.43894,1.42272972972973,3.793,6.32861483837838
"51",5,22.4231730827068,1.46141304347827,3.79354347826087,6.50068672826089
"52",5.1,22.4335817293233,0.96486956521739,3.793,4.2919520973913
"53",5.2,22.4217546616541,0.844765957446808,3.792,3.75770482723404
"54",5.3,22.398393,0.860533333333334,3.79326666666667,3.827841584
"55",5.4,22.4219110526316,0.87751063829787,3.793,3.90336037148935
"56",5.5,22.4670163157895,1.05741509433962,3.793,4.70361497094339
"57",5.6,22.4943261363636,1.20326086956522,3.79302173913044,5.3523690652174
"58",5.7,22.5009397727273,1.19778,3.79386,5.3279889516
"59",5.8,22.4995870149254,1.36803797468354,3.793,6.08533387974684
"60",5.9,22.503937761194,1.42054347826087,3.793,6.31888991086957
"61",6,22.4886013861386,1.37404347826087,3.79380434782609,6.11204768086957
"62",6.1,22.50474,1.281125,3.79275,5.6987258475
"63",6.2,22.5339047761194,1.404,3.79395833333333,6.24530088
