"","time_point","temperature","load","voltage","force"
"1",0,25.3746495522388,-5.05333333333333,3.977,-22.4783384
"2",0.1,25.3776047761194,-5.17817647058823,3.977,-23.03366814
"3",0.2,25.3720742857143,-5.0716,3.9766,-22.559592552
"4",0.3,25.4311976470588,-5.34230303030303,3.97627272727273,-23.7637391854545
"5",0.4,25.36783,-5.21414285714286,3.9772619047619,-23.19365454
"6",0.5,25.40639,-5.66102222222222,3.977,-25.1814722693333
"7",0.6,25.37746,-5.60457777777778,3.977,-24.9303949626667
"8",0.7,25.40412,-5.40303225806452,3.977,-24.0338761509677
"9",0.8,25.4048288059701,-5.47304761904762,3.97647619047619,-24.34531988
"10",0.9,25.37859,-5.38667924528302,3.97641509433962,-23.9611343524528
"11",1,25.39446,-5.4191320754717,3.977,-24.1054916807547
"12",1.1,25.41431,-5.45103846153846,3.977,-24.2474183053846
"13",1.2,25.41376,-5.198,3.977,-23.12184756
"14",1.3,25.4111842424242,-5.56877777777778,3.97611111111111,-24.7711486866667
"15",1.4,25.4298443,-5.4036,3.97713333333333,-24.036401592
"16",1.5,25.3957674,-5.57523529411765,3.977,-24.79987314
"17",1.6,25.4104904,-5.48955,3.977,-24.418726101
"18",1.7,25.4232760902256,-5.22308888888889,3.977,-23.2334484573333
"19",1.8,25.410885112782,-5.32193333333333,3.977,-23.673130292
"20",1.9,25.3970987,-5.39344444444445,3.97694444444444,-23.9912274466667
"21",2,25.4334652475248,-5.41130188679245,3.97696226415094,-24.0706612788679
"22",2.1,25.41999,-5.46393150684932,3.977,-24.3047694073973
"23",2.2,25.38654,-5.41766666666667,3.977,-24.09897322
"24",2.3,25.4023069172932,-5.27448148148148,3.977,-23.4620540155556
"25",2.4,25.3804520300752,-5.67115384615385,3.97784615384615,-25.2265399615385
"26",2.5,25.396655037594,-5.434,3.977,-24.17162748
"27",2.6,25.3897614,-5.53091304347826,3.977,-24.6027180182609
"28",2.7,25.4285043,-5.20171739130435,3.977,-23.1383833343478
"29",2.8,25.4278038,-5.77404,3.977,-25.6842002088
"30",2.9,25.414247593985,-6.2358,3.977,-27.738210276
"31",3,25.4070069924812,-6.41353333333333,3.97635555555556,-28.528807244
"32",3.1,25.417737,-6.61017391304348,3.9754347826087,-29.4035078034783
"33",3.2,25.4194032,-6.718,3.977,-29.88314196
"34",3.3,25.4176095,-6.62966666666667,3.977,-29.49021586
"35",3.4,25.4048306766917,-6.74577777777778,3.977,-30.0067036266667
"36",3.5,25.4188983458647,-6.37604081632653,3.97836734693878,-28.36203228
"37",3.6,25.4481273,-6.51347826086957,3.97660869565217,-28.9733842695652
"38",3.7,25.4291973,-6.85303921568628,3.977,-30.4838261
"39",3.8,25.4434855,-5.85155555555556,3.977,-26.0290064533333
"40",3.9,25.4141294736842,-6.211875,3.977,-27.6317866125
"41",4,25.3940768421053,-6.391,3.9765,-28.42857402
"42",4.1,25.4369613636364,-6.62006896551724,3.97603448275862,-29.4475231737931
"43",4.2,25.4330977272727,-6.676,3.977,-29.69631672
"44",4.3,25.4455455,-6.64079245283019,3.977,-29.5397058045283
"45",4.4,25.4498686,-6.72683333333333,3.977,-29.92243457
"46",4.5,25.4318031683168,-6.58810909090909,3.97641818181818,-29.3053586203636
"47",4.6,25.42112,-6.31959090909091,3.97959090909091,-28.1109306736364
"48",4.7,25.4207033333333,-6.66598214285714,3.97623214285714,-29.6517550875
"49",4.8,25.4182191,-6.99958823529412,3.977,-31.13570838
"50",4.9,25.4088854,-6.8890652173913,3.977,-30.6440776813044
"51",5,25.3759076,-6.82589130434783,3.9769347826087,-30.3630662178261
"52",5.1,25.3904684090909,-6.655859375,3.976171875,-29.6067267890625
"53",5.2,25.3853093181818,-6.68154716981132,3.97611320754717,-29.7209917516981
"54",5.3,25.3920038383838,-6.65525,3.977,-29.604016155
"55",5.4,25.3721968,-6.71519565217391,3.977,-29.870667603913
"56",5.5,25.3911522,-6.337,3.977,-28.18837014
"57",5.6,25.3676593233083,-6.06467391304348,3.97619565217391,-26.9770037934783
"58",5.7,25.3881254887218,-6.0078,3.9766,-26.724016116
"59",5.8,25.3981407070707,-6.241,3.977,-27.76134102
"60",5.9,25.3672234653465,-6.89936842105263,3.977,-30.6899085978947
"61",6,25.3374268,-6.76565454545455,3.97669090909091,-30.0951198621818
"62",6.1,25.3596794736842,-6.6340612244898,3.9760612244898,-29.50976382
"63",6.2,25.3396268421053,-6.65947169811321,3.97607547169811,-29.6227951969811
"64",6.3,25.3565418181818,-6.64873684210526,3.977,-29.5750441957895
"65",6.4,25.3647236363636,-6.71878,3.977,-29.8866115716
"66",6.5,25.3466158,-6.44463157894737,3.977,-28.6671390821053
"67",6.6,25.3369616,-6.13515384615384,3.97669230769231,-27.2905140415385
"68",6.7,25.3534602970297,-6.02682456140351,3.977,-26.8086415505263
"69",6.8,25.3177051515152,-5.947,3.97614285714286,-26.45356434
"70",6.9,25.3542203030303,-5.83816326530612,3.977,-25.9694346
"71",7,25.3643078,-5.73576923076923,3.977,-25.5139634076923
"72",7.1,25.3602532,-5.70177966101695,3.97606779661017,-25.3627703237288
"73",7.2,25.406268,-5.27926530612245,3.977,-23.48333352
"74",7.3,25.3724286363636,-4.716,3.977,-20.97780552
"75",7.4,25.3758604545455,-4.70273684210526,3.977,-20.9188080757895
"76",7.5,25.3891078787879,-6.07149999999999,3.977,-27.00736773
"77",7.6,25.3773054,-5.9785,3.97662903225806,-26.59368327
"78",7.7,25.3900055,-5.97073214285714,3.97689285714286,-26.5591301325
