"","temperature","detected_value_rt","detected_offline"
"1",25.3746495522388,0,0
"2",25.3776047761194,0,0
"3",25.3720742857143,0,0
"4",25.4311976470588,0,0
"5",25.36783,0,0
"6",25.40639,0,0
"7",25.37746,0,0
"8",25.40412,0,0
"9",25.4048288059701,0,0
"10",25.37859,0,0
"11",25.39446,0,0
"12",25.41431,0,0
"13",25.41376,0,0
"14",25.4111842424242,0,0
"15",25.4298443,0,0
"16",25.3957674,0,0
"17",25.4104904,0,0
"18",25.4232760902256,0,0
"19",25.410885112782,0,0
"20",25.3970987,0,0
"21",25.4334652475248,0,0
"22",25.41999,0,0
"23",25.38654,0,0
"24",25.4023069172932,0,0
"25",25.3804520300752,0,0
"26",25.396655037594,0,0
"27",25.3897614,0,0
"28",25.4285043,0,0
"29",25.4278038,0,0
"30",25.414247593985,0,0
"31",25.4070069924812,0,0
"32",25.417737,0,0
"33",25.4194032,0,0
"34",25.4176095,0,0
"35",25.4048306766917,0,0
"36",25.4188983458647,0,0
"37",25.4481273,0,0
"38",25.4291973,0,0
"39",25.4434855,0,0
"40",25.4141294736842,0,0
"41",25.3940768421053,-0.0104166666666667,0
"42",25.4369613636364,-0.0104166666666667,0
"43",25.4330977272727,-0.0104166666666667,0
"44",25.4455455,-0.0104166666666667,0
"45",25.4498686,-0.0208333333333333,0
"46",25.4318031683168,-0.03125,0
"47",25.42112,-0.03125,0
"48",25.4207033333333,-0.0416666666666667,0
"49",25.4182191,-0.0416666666666667,0
"50",25.4088854,-0.0416666666666667,0
"51",25.3759076,-0.0520833333333333,0
"52",25.3904684090909,-0.0520833333333333,0
"53",25.3853093181818,-0.0520833333333333,0
"54",25.3920038383838,-0.0520833333333333,0
"55",25.3721968,-0.0520833333333333,0
"56",25.3911522,-0.0520833333333333,0
"57",25.3676593233083,-0.0520833333333333,0
"58",25.3881254887218,-0.0520833333333333,0
"59",25.3981407070707,-0.0520833333333333,0
"60",25.3672234653465,-0.0520833333333333,0
"61",25.3374268,-0.0520833333333333,0
"62",25.3596794736842,-0.0520833333333333,0
"63",25.3396268421053,-0.0520833333333333,0
"64",25.3565418181818,-0.0520833333333333,0
"65",25.3647236363636,-0.0520833333333333,0
"66",25.3466158,-0.0520833333333333,0
"67",25.3369616,-0.0520833333333333,0
"68",25.3534602970297,-0.0520833333333333,0
"69",25.3177051515152,-0.0520833333333333,0
"70",25.3542203030303,-0.0520833333333333,0
"71",25.3643078,-0.0520833333333333,0
"72",25.3602532,-0.0520833333333333,0
"73",25.406268,-0.0520833333333333,0
"74",25.3724286363636,-0.0520833333333333,0
"75",25.3758604545455,-0.0520833333333333,0
"76",25.3891078787879,-0.0520833333333333,0
"77",25.3773054,-0.0520833333333333,0
"78",25.3900055,-0.0416666666666667,0.0104166666666667
"79",25.3556282706767,-0.03125,0.0208333333333333
"80",25.3462372932331,-0.03125,0.03125
"81",25.3470351515152,-0.0208333333333333,0.03125
"82",25.3577927272727,-0.0208333333333333,0.0416666666666667
"83",25.3240126,0,0.0625
"84",25.3455978,0.0104166666666667,0.0625
"85",25.341173960396,0.0208333333333333,0.0625
"86",25.3698137121212,0.03125,0.0625
"87",25.3431849242424,0.03125,0.0625
"88",25.3622327272727,0.0416666666666667,0.0729166666666667
"89",25.3154556,0.0520833333333333,0.09375
"90",25.3634304,0.0520833333333333,0.09375
"91",25.37236,0.0729166666666667,0.104166666666667
"92",25.40136,0.0729166666666667,0.104166666666667
"93",25.4318701010101,0.0729166666666667,0.104166666666667
"94",25.4590258,0.0729166666666667,0.104166666666667
"95",25.4741715,0.0729166666666667,0.0729166666666667
"96",25.4660415671642,0.0625,0.0729166666666667
"97",25.4520938059702,0.0520833333333333,0.0625
"98",25.4426444444444,0.0520833333333333,0.03125
"99",25.4162102941177,0.0520833333333333,0.0208333333333333
"100",25.4969097979798,0.0520833333333333,0.0104166666666667
"101",25.4806685074627,0.0208333333333333,-0.0208333333333333
"102",25.453593880597,-0.09375,-0.0416666666666667
"103",25.4477431578947,-0.09375,-0.0833333333333333
"104",25.4469010526316,-0.09375,-0.0833333333333333
"105",25.4286593939394,-0.09375,-0.104166666666667
"106",25.4096203,-0.09375,-0.114583333333333
"107",25.4227455445545,-0.09375,-0.114583333333333
"108",25.4390045112782,-0.09375,-0.145833333333333
"109",25.426230075188,-0.104166666666667,-0.135416666666667
"110",25.447948989899,-0.114583333333333,-0.135416666666667
"111",25.4297118811881,-0.145833333333333,-0.15625
"112",25.4682353535354,-0.15625,-0.15625
"113",25.4153837593985,-0.15625,-0.197916666666667
"114",25.374842406015,-0.15625,-0.197916666666667
"115",25.3675134,-0.15625,-0.197916666666667
"116",25.3566472,-0.15625,-0.197916666666667
"117",25.3255306060606,-0.145833333333333,-0.197916666666667
"118",25.3158837313433,-0.145833333333333,-0.1875
"119",25.3222270149254,-0.145833333333333,-0.1875
"120",25.3247758,-0.135416666666667,-0.166666666666667
"121",25.3267073267327,-0.125,-0.145833333333333
"122",25.2999133333333,-0.125,-0.145833333333333
"123",25.3348562376238,-0.125,-0.125
"124",25.314185,-0.114583333333333,-0.125
"125",25.3001310526316,-0.104166666666667,-0.09375
"126",25.3201836842105,-0.0833333333333333,-0.09375
"127",25.3259786,-0.0729166666666667,-0.0833333333333333
"128",25.305067,-0.0729166666666667,-0.0520833333333333
"129",25.3161556565657,-0.0729166666666667,-0.0520833333333333
"130",25.3147715037594,-0.0729166666666667,-0.0520833333333333
"131",25.324154962406,-0.0729166666666667,-0.0416666666666667
"132",25.3319348,-0.0625,-0.0416666666666667
"133",25.3090314,-0.03125,-0.0416666666666667
"134",25.3161554545455,-0.0104166666666667,-0.0208333333333333
"135",25.3165404477612,0,-0.0208333333333333
"136",25.353801641791,0,-0.0104166666666667
"137",25.3495338,0,-0.0104166666666667
"138",25.3459043564356,0,-0.0104166666666667
"139",25.3705652,0,0
"140",25.3391891044776,0,0
"141",25.3256443283582,0,0
"142",25.3046272180451,0,0
"143",25.3229881203007,0,0
"144",25.3434775757576,0,0
"145",25.3469,0,0
"146",25.3668611,0,0
"147",25.3527438345865,0.0104166666666667,0
"148",25.3228716541353,0.0208333333333333,0
"149",25.2975106,0.03125,0
"150",25.3185123,0.0416666666666667,0
"151",25.3381402,0.0625,0
"152",25.3322495454545,0.0625,0
"153",25.3189010606061,0.0729166666666667,0
"154",25.3099461386139,0.0729166666666667,0
"155",25.3365148,0.0729166666666667,0
"156",25.2976149,0.0729166666666667,0
"157",25.3198209774436,0.0833333333333333,0
"158",25.2895202255639,0.0833333333333333,0
"159",25.3087606,0.0833333333333333,0
"160",25.3256573267327,0.0833333333333333,0
"161",25.3383218,0.0833333333333333,0
"162",25.3379236,0.0833333333333333,0
"163",25.2901482,0.0833333333333333,0.0104166666666667
"164",25.2939201515151,0.0833333333333333,0.0104166666666667
"165",25.3154277272727,0.0833333333333333,0.0104166666666667
"166",25.3275081,0.0833333333333333,0.0104166666666667
"167",25.324945,0.0833333333333333,0.0104166666666667
"168",25.2974824242424,0.0833333333333333,0.0104166666666667
"169",25.3340354887218,0.0833333333333333,0.0104166666666667
"170",25.3259227067669,0.0833333333333333,0.0104166666666667
"171",25.3413236,0.09375,0.0104166666666667
"172",25.3709404,0.09375,0.0104166666666667
"173",25.3352448,0.09375,0.0208333333333333
"174",25.3043546268657,0.09375,0.03125
"175",25.3632202985075,0.09375,0.03125
"176",25.3790948,0.0833333333333333,0.03125
"177",25.3767775247525,0.0833333333333333,0.03125
"178",25.3912062,0.0833333333333333,0.03125
"179",25.398025112782,0.0833333333333333,0.03125
"180",25.4052807518797,0.0833333333333333,0.03125
"181",25.4031279699248,0.0729166666666667,0.03125
"182",25.3890603007519,0.0729166666666667,0.03125
"183",25.383955,0.0729166666666667,-0.0104166666666667
"184",25.3926645454545,0.0729166666666667,-0.0104166666666667
"185",25.4068716,0.0729166666666667,-0.0208333333333333
"186",25.389927443609,0.0729166666666667,-0.0208333333333333
"187",25.3613635338346,0.0625,-0.0208333333333333
"188",25.3424648,0.0625,-0.0208333333333333
"189",25.334876,0.0625,-0.0208333333333333
"190",25.3741212,0.0625,-0.03125
"191",25.3629063636364,0.0520833333333333,-0.03125
"192",25.3818154545455,0.0520833333333333,-0.0416666666666667
"193",25.401767,0.0208333333333333,-0.0833333333333333
"194",25.3861317821782,0.0104166666666667,-0.0833333333333333
"195",25.3236952,-0.0104166666666667,-0.0833333333333333
"196",25.3127631578947,-0.0208333333333333,-0.0833333333333333
"197",25.3123421052632,-0.0208333333333333,-0.0833333333333333
"198",25.2768104,-0.03125,-0.0729166666666667
"199",25.28532,-0.0416666666666667,-0.0625
"200",25.2937532,0.0357142857142857,-0.0520833333333333
"201",25.3008316,0.0381944444444444,-0.03125
"202",25.3132822772277,0.0406746031746032,-0.03125
"203",25.3111884090909,0.0357142857142857,-0.0104166666666667
"204",25.2961353787879,0.0461309523809524,0
"205",25.2952128,0.0362103174603175,0
"206",25.2963732,0.03125,0
"207",25.3118392,0.0416666666666667,0
"208",25.3298366666667,0.0496031746031746,0
"209",25.3302533333333,0.0342261904761905,0
"210",25.330768,0.0466269841269841,0
"211",25.3377905,0.0471230158730159,0
"212",25.326433,0.0327380952380952,-0.0104166666666667
"213",25.3053785714286,0.025297619047619,-0.0104166666666667
"214",25.30495,0.0238095238095238,-0.0104166666666667
"215",25.3054076,0.0228174603174603,-0.0104166666666667
"216",25.3184006930693,0.027281746031746,-0.0208333333333333
"217",25.3029189,0.0198412698412698,-0.0208333333333333
"218",25.2952320300752,0.0153769841269841,-0.0208333333333333
"219",25.2772996992481,0.0173611111111111,-0.0208333333333333
"220",25.2792475757576,0.0133928571428571,-0.0208333333333333
"221",25.277936969697,0.00843253968253968,-0.0208333333333333
"222",25.2448615,0.00297619047619048,-0.0104166666666667
"223",25.238796,0.000496031746031746,-0.0104166666666667
"224",25.2554562376238,0.000496031746031746,0.0104166666666667
"225",25.2331912121212,0,0.0208333333333333
"226",25.2159715151515,0,0.0208333333333333
"227",25.222856,0,0.0416666666666667
"228",25.2505035,0,0.0520833333333333
"229",25.2427415,-0.00496031746031746,0.0520833333333333
"230",25.238421969697,-0.0104166666666667,0.0625
"231",25.2388613636364,-0.0054563492063492,0.0729166666666667
"232",25.2421558585859,-0.0054563492063492,0.0833333333333333
"233",25.2780798,-0.0114087301587302,0.125
"234",25.241635,-0.00595238095238095,0.125
"235",25.2463298496241,0,0.145833333333333
"236",25.2266606766917,-0.0104166666666667,0.145833333333333
"237",25.2374374747475,-0.0104166666666667,0.166666666666667
"238",25.2554684158416,-0.0104166666666667,0.197916666666667
"239",25.3217215,-0.00992063492063492,0.197916666666667
"240",25.382952,-0.0188492063492063,0.1875
"241",25.3695210891089,-0.0178571428571429,0.177083333333333
"242",25.38111,-0.0104166666666667,0.166666666666667
"243",25.38711,-0.00446428571428572,0.145833333333333
"244",25.3883773737374,0.00694444444444445,0.145833333333333
"245",25.390223,0.00496031746031746,0.114583333333333
"246",25.3640365,0.0396825396825397,0.09375
"247",25.3786307575758,0.0649801587301587,0.0729166666666667
"248",25.3906459090909,0.0768849206349206,0.0625
"249",25.3691445454545,0.068452380952381,0.0208333333333333
"250",25.3519484,0.0873015873015873,0
"251",25.3572642,0.0858134920634921,-0.0416666666666667
"252",25.3019341353383,0.0813492063492064,-0.0416666666666667
"253",25.3578363909774,0.0689484126984127,-0.0416666666666667
"254",25.3489345454545,0.0381944444444444,-0.0416666666666667
"255",25.3370099009901,0.0342261904761905,-0.0625
"256",25.3694475,0.0486111111111111,-0.0833333333333333
"257",25.3568789473684,0.0461309523809524,-0.09375
"258",25.3534578947368,0.0481150793650794,-0.104166666666667
"259",25.3252495454545,0.0426587301587302,-0.104166666666667
"260",25.2908404545455,0.0302579365079365,-0.104166666666667
"261",25.2502322,0.0297619047619048,-0.104166666666667
"262",25.2578068,0.0178571428571429,-0.104166666666667
"263",25.2679067326733,0.00892857142857143,-0.0833333333333333
"264",25.2664334090909,-0.00198412698412698,-0.0625
"265",25.2475015909091,-0.00496031746031746,-0.0520833333333333
"266",25.2497544444444,-0.00843253968253968,-0.0520833333333333
"267",25.2588668,-0.0114087301587302,-0.0520833333333333
"268",25.243109,-0.0173611111111111,-0.0520833333333333
"269",25.2698966917293,-0.0148809523809524,-0.0208333333333333
"270",25.236174887218,-0.00545634920634921,-0.0208333333333333
"271",25.2472681818182,-0.00148809523809524,-0.0208333333333333
"272",25.244466039604,-0.0064484126984127,-0.0208333333333333
"273",25.2577190909091,-0.00942460317460317,-0.0208333333333333
"274",25.2672387313433,-0.00545634920634921,-0.03125
"275",25.2816491791045,-0.00297619047619048,-0.03125
"276",25.2881012121212,-0.00248015873015873,-0.03125
"277",25.2968121568627,-0.00992063492063492,-0.0729166666666667
"278",25.2345588888889,-0.00694444444444444,-0.0833333333333333
"279",25.245329,-0.00248015873015873,-0.0833333333333333
"280",25.2103835643564,-0.0163690476190476,-0.0833333333333333
"281",25.1970223308271,-0.0158730158730159,-0.0833333333333333
"282",25.1756689473684,-0.0188492063492063,-0.0833333333333333
"283",25.2057018181818,-0.0173611111111111,-0.0625
"284",25.188713,-0.0223214285714286,-0.0520833333333333
"285",25.1940466,-0.0208333333333333,-0.0416666666666667
"286",25.210189924812,-0.00942460317460317,-0.0416666666666667
"287",25.2033553383459,-0.0114087301587302,-0.0416666666666667
"288",25.2026515151515,-0.0114087301587302,-0.03125
"289",25.233247,-0.0153769841269841,-0.03125
"290",25.1749826,-0.0064484126984127,-0.0208333333333333
"291",25.2153794736842,-0.0064484126984127,-0.0208333333333333
"292",25.2188005263158,-0.0228174603174603,-0.0208333333333333
"293",25.2323015151515,-0.0406746031746032,-0.0208333333333333
"294",25.2250721,-0.0729166666666667,-0.0208333333333333
"295",25.2216978,-0.0758928571428571,-0.0208333333333333
"296",25.2240668421053,-0.0843253968253968,-0.0208333333333333
"297",25.1975931578947,-0.0818452380952381,-0.0208333333333333
"298",25.2253026315789,-0.0629960317460317,-0.0208333333333333
"299",25.2163402255639,-0.0580357142857143,-0.0208333333333333
"300",25.1699545,-0.0694444444444444,-0.0208333333333333
"301",25.2027653,-0.066468253968254,-0.0208333333333333
"302",25.1873855445545,-0.064484126984127,-0.0208333333333333
"303",25.1569612030075,-0.0610119047619048,0
"304",25.1343145864662,-0.0481150793650794,0
"305",25.1524709090909,-0.0471230158730159,0.0104166666666667
"306",25.175091980198,-0.0540674603174603,0.0104166666666667
"307",25.1552239393939,-0.0595238095238095,0.0104166666666667
"308",25.1435568421053,-0.056547619047619,0.0208333333333333
"309",25.159797443609,-0.0535714285714286,0.0520833333333333
"310",25.1526203,-0.0610119047619048,0.0520833333333333
"311",25.1968944,-0.0580357142857143,0.0520833333333333
"312",25.1912606060606,-0.0555555555555556,0.0625
"313",25.2278949253731,-0.0610119047619048,0.0625
"314",25.2240814925373,-0.0654761904761905,0.0625
"315",25.2252004,-0.0783730158730159,0.0729166666666667
"316",25.2230023762376,-0.0813492063492064,0.0729166666666667
"317",25.2233357575758,-0.0803571428571428,0.0520833333333333
"318",25.246078019802,-0.0758928571428571,0.0416666666666667
"319",25.263008,-0.0714285714285714,0.0416666666666667
"320",25.2314055639098,-0.0530753968253968,0.0416666666666667
"321",25.256164962406,-0.029265873015873,0.0416666666666667
"322",25.2217542424242,-0.0238095238095238,0.0416666666666667
"323",25.2533175247525,-0.0198412698412698,0.0208333333333333
"324",25.2488172727273,-0.0183531746031746,0.0208333333333333
"325",25.2689910526316,-0.0163690476190476,0.0208333333333333
"326",25.2677203759398,-0.0148809523809524,0.0208333333333333
"327",25.2329224,-0.00545634920634921,0.0208333333333333
"328",25.231336,-0.00446428571428571,0.0104166666666667
"329",25.2803593939394,-0.00297619047619048,0.0104166666666667
"330",25.2783507462687,-0.00248015873015873,0.0104166666666667
"331",25.2664850746269,-0.000992063492063491,0.0104166666666667
"332",25.2331258,-0.000496031746031745,0
"333",25.27832,0.000496031746031746,0
"334",25.2123706060606,0.000992063492063492,0
"335",25.2133285074627,-0.00396825396825397,0
"336",25.2120598507463,0.00396825396825397,0
"337",25.2354268421053,0.00446428571428571,0
"338",25.254637368421,-0.00198412698412698,0
"339",25.2670229,-0.00148809523809524,0
"340",25.239679,0.0143849206349206,0
"341",25.2411428712871,0.0138888888888889,0
"342",25.2377754135338,0.00496031746031746,0
"343",25.2078656390977,0.00496031746031746,0
"344",25.2135836363636,0.00496031746031746,0
"345",25.2257149,0.00446428571428571,0
"346",25.2347772727273,0,0
"347",25.1954256390977,0,0
"348",25.2116211278195,0,0
"349",25.2284332,0,0
"350",25.2425196,0,0
"351",25.222822,0,0
"352",25.2088844360902,0,0
"353",25.237064887218,0,0.03125
"354",25.2555847524752,0,0.03125
"355",25.2775414851485,0,0.03125
"356",25.2835238,0,0.03125
"357",25.2707992,0,0.03125
"358",25.289743,0,0.0208333333333333
"359",25.301267443609,0,0.0208333333333333
"360",25.2888915037594,0.00496031746031746,0.0208333333333333
"361",25.2895128,0.00496031746031746,0.0208333333333333
"362",25.3156452,0,0.0208333333333333
"363",25.3058718181818,0,0.0104166666666667
"364",25.2864392424242,0.0302579365079365,0.0104166666666667
"365",25.2829998484848,0.0481150793650794,0
"366",25.2979184,0.0634920634920635,0
"367",25.290716,0.0610119047619048,0
"368",25.296333030303,0.0902777777777778,0
"369",25.2771065671642,0.0942460317460317,0
"370",25.2779573134328,0.109623015873016,0
"371",25.2951148,0.103670634920635,0
"372",25.3044948,0.100694444444444,0
"373",25.275054,0.0788690476190476,0
"374",25.2833625373134,0.0778769841269841,0
"375",25.2630192537313,0.0907738095238095,0
"376",25.2756280451128,0.108630952380952,0
"377",25.2508536090226,0.106150793650794,0
"378",25.2433676,0.10515873015873,0
"379",25.2478870707071,0.0982142857142857,0
"380",25.2421288,0.117559523809524,0
"381",25.2886593984962,0.110615079365079,0
"382",25.2566518796992,0.108134920634921,0
"383",25.2440044,0.100198412698413,0
"384",25.2331804,0.0987103174603175,0
"385",25.2696548,0.0922619047619048,0
"386",25.2546529323308,0.0902777777777778,0
"387",25.2303145864662,0.0833333333333333,0
"388",25.2188188,0.091765873015873,0
"389",25.2367744554455,0.0853174603174603,0
"390",25.2564539,0.0818452380952381,0
"391",25.2469105263158,0.0758928571428572,0
"392",25.2464894736842,0.0709325396825397,0
"393",25.2679792,0.060515873015873,0
"394",25.2495498019802,0.0317460317460317,0
"395",25.257784,0.0297619047619048,0
"396",25.2279314,0.00992063492063492,0
"397",25.2236776237624,0.00992063492063492,0
"398",25.2173190909091,0.00446428571428571,0
"399",25.2349706060606,0.000992063492063492,0
"400",25.2305316,0,0
"401",25.2267536,0,0
"402",25.2503104,0,0
"403",25.2613811278195,0,0
"404",25.2430202255639,0,0
"405",25.2183692,0,0
"406",25.2149716,0,0
"407",25.1991268,0,0
"408",25.1939015789474,0,0
"409",25.2267963157895,0,0
"410",25.1917109090909,0,0
"411",25.2038238,0,0
"412",25.2086494,0,0
"413",25.1958430827068,0,0
"414",25.208655112782,0,0
"415",25.2234904545455,0,0
"416",25.2467177272727,0,0
"417",25.2196167,0,0
"418",25.1927151,0,0
"419",25.2219405940594,0,0
"420",25.2552333834586,0.0143849206349206,0
"421",25.2381506766917,0.0203373015873016,0
"422",25.2024773737374,0.0302579365079365,0
"423",25.1923904,0.0416666666666667,0
"424",25.1850636,0.0277777777777778,0
"425",25.1809327819549,0.00942460317460317,0
"426",25.207842556391,0.00446428571428571,0
"427",25.2013792929293,0.00694444444444444,0
"428",25.2165923,0.0064484126984127,0
"429",25.250649,0.00595238095238095,0
"430",25.2112009774436,0.00545634920634921,0
"431",25.1864340601504,0.00297619047619048,0
"432",25.2046645454545,0,0
"433",25.1677654455446,0,0
"434",25.2164911,0,0
"435",25.2065349,0,0
"436",25.2010236633663,0,0
"437",25.214147593985,0,0
"438",25.223117518797,0,0
"439",25.2493293939394,0,0
"440",25.2419444,0,0
"441",25.2220401,0,0
"442",25.239639924812,0,0
"443",25.2340835338346,0,0
"444",25.2238711111111,0,0
"445",25.2281353,0,0
"446",25.2425235,0,0
"447",25.2204742105263,0,0
"448",25.2166321052632,0,0
"449",25.2068709090909,0,0
"450",25.232293,0,0
"451",25.233651,0,0
"452",25.2381610447761,-0.000496031746031746,0
"453",25.2525714925373,-0.00148809523809524,0
"454",25.2220727067669,-0.00347222222222222,0
"455",25.2288997744361,-0.00297619047619048,0
"456",25.2164836363636,-0.00248015873015873,0
"457",25.1988586138614,-0.00496031746031746,0
"458",25.2274289,-0.00793650793650793,0
"459",25.2396013533835,-0.00694444444444444,0
"460",25.2716163909774,-0.0064484126984127,-0.0104166666666667
"461",25.2420192929293,-0.00992063492063492,-0.0104166666666667
"462",25.2568388118812,-0.00843253968253968,-0.0104166666666667
"463",25.2534844444444,-0.00248015873015873,-0.0208333333333333
"464",25.2522574626866,-0.00248015873015873,-0.0208333333333333
"465",25.2734514925373,-0.00198412698412698,-0.0208333333333333
"466",25.2671623,0,-0.0208333333333333
"467",25.2803617,-0.00297619047619048,-0.03125
"468",25.2604718181818,-0.0064484126984127,-0.03125
"469",25.2420944776119,-0.00347222222222222,-0.0416666666666667
"470",25.2391392537313,0,-0.0625
"471",25.248822,0,-0.0625
"472",25.2217047524752,0,-0.0729166666666667
"473",25.2349654545455,0,-0.104166666666667
"474",25.1866398019802,0,-0.104166666666667
"475",25.2155198,0,-0.104166666666667
"476",25.2031087218045,0.00744047619047619,-0.114583333333333
"477",25.214650075188,0.00694444444444444,-0.125
"478",25.214439,0,-0.125
"479",25.2384064,0,-0.125
"480",25.2021372727273,0,-0.15625
"481",25.1803928358209,0,-0.15625
"482",25.1282211940298,0.00446428571428571,-0.15625
"483",25.1216084,0.000496031746031746,-0.15625
"484",25.1124439,-0.00347222222222222,-0.15625
"485",25.1126045454545,-0.00347222222222222,-0.125
"486",25.0997947761194,-0.00793650793650794,-0.125
"487",25.1112425373134,-0.0178571428571429,-0.114583333333333
"488",25.115184,-0.0128968253968254,-0.104166666666667
"489",25.119267,-0.00347222222222222,-0.0833333333333333
"490",25.1071912121212,-0.0173611111111111,-0.0833333333333333
"491",25.1215298507463,-0.0411706349206349,-0.0416666666666667
"492",25.1126194029851,-0.0416666666666667,-0.0416666666666667
"493",25.1174131578947,-0.0431547619047619,-0.03125
"494",25.1486236842105,-0.0307539682539683,0
"495",25.148616,-0.0347222222222222,0
"496",25.139973,-0.0337301587301587,0
"497",25.155831,-0.0262896825396825,0
"498",25.1283794029851,-0.025297619047619,0
"499",25.1300734328358,-0.0178571428571429,0
"500",25.1411649,-0.0168650793650794,0
"501",25.156065,-0.0138888888888889,0
"502",25.1459698,-0.00595238095238095,0
"503",25.1570240601504,-0.0119047619047619,0
"504",25.1360691729323,-0.0119047619047619,0
"505",25.149347,-0.00297619047619048,0
"506",25.140537,-0.0168650793650794,0
"507",25.144623,-0.0138888888888889,0
"508",25.148470075188,-0.00297619047619048,0
"509",25.1407708270677,-0.00248015873015873,0
"510",25.1367038,-0.0104166666666667,0
"511",25.1591606930693,-0.0104166666666667,0
"512",25.153162,0,0
"513",25.121894,-0.00297619047619048,0
"514",25.124686,-0.00347222222222222,0
"515",25.1541372180451,-0.00297619047619048,0
"516",25.1520093984962,-0.00248015873015873,0
"517",25.15515,-0.00198412698412698,0
"518",25.147187,0,0
"519",25.150197,-0.00496031746031746,0
"520",25.1622751879699,-0.0138888888888889,0
